"","tve_user_id","ft_start","ft_end"
"5818",16695204,2017-05-23,2017-06-22
"5819",16696455,2017-05-23,2017-06-22
"5820",16697379,2017-05-23,2017-06-22
"5821",16697706,2017-05-23,2017-06-22
"5822",16701935,2017-05-23,2017-06-22
"5823",16702087,2017-05-23,2017-06-22
"5824",16702745,2017-05-23,2017-06-22
"5825",16703015,2017-05-23,2017-06-22
"5826",16706923,2017-05-23,2017-06-22
"5827",16686071,2017-05-23,2017-06-22
"5828",16709366,2017-05-23,2017-06-22
"5829",16710041,2017-05-24,2017-06-23
"5830",16712198,2017-05-24,2017-06-23
"5831",16715001,2017-05-24,2017-06-23
"5832",16719978,2017-05-24,2017-06-23
"5833",16721214,2017-05-24,2017-06-23
"5834",16722520,2017-05-25,2017-06-24
"5835",16724870,2017-05-25,2017-06-24
"5836",16737215,2017-05-26,2017-06-25
"5837",16738928,2017-05-26,2017-06-25
"5838",16740412,2017-05-26,2017-06-25
"5839",16756519,2017-05-27,2017-06-26
"5840",16759486,2017-05-27,2017-06-26
"5841",16763162,2017-05-27,2017-06-26
"5842",16769219,2017-05-28,2017-06-27
"5843",16702890,2017-05-28,2017-06-27
"5844",16772956,2017-05-28,2017-06-27
"5845",16775479,2017-05-28,2017-06-27
"5846",16756369,2017-05-29,2017-06-28
"5847",16785720,2017-05-29,2017-06-28
"5848",16795946,2017-05-30,2017-06-29
"5849",16798417,2017-05-30,2017-06-29
"5850",16800398,2017-05-30,2017-06-29
"5851",16803540,2017-05-31,2017-06-30
"5852",16811411,2017-05-31,2017-06-30
"5853",16813953,2017-06-01,2017-07-01
"5854",16824780,2017-06-02,2017-07-02
"5855",16838239,2017-06-03,2017-07-03
"5856",16842890,2017-06-04,2017-07-04
"5857",16846029,2017-06-04,2017-07-04
"5858",16852773,2017-06-05,2017-07-05
"5859",16852022,2017-06-05,2017-07-05
"5860",16861570,2017-06-05,2017-07-05
"5861",16862091,2017-06-06,2017-07-06
"5862",16868099,2017-06-06,2017-07-06
"5863",16871175,2017-06-07,2017-07-07
"5864",16881265,2017-06-08,2017-07-08
"5865",16841787,2017-06-09,2017-07-09
"5866",16895648,2017-06-10,2017-07-10
"5867",16900688,2017-06-10,2017-07-10
"5868",16902835,2017-06-10,2017-07-10
"5869",16902479,2017-06-10,2017-07-10
"5870",16907234,2017-06-11,2017-07-11
"5871",16907141,2017-06-11,2017-07-11
"5872",16920128,2017-06-12,2017-07-12
"5873",16926087,2017-06-13,2017-07-13
"5874",16927996,2017-06-13,2017-07-13
"5875",15934432,2017-06-13,2017-07-13
"5876",16936119,2017-06-14,2017-07-14
"5877",16939710,2017-06-14,2017-07-14
"5878",16940889,2017-06-14,2017-07-14
"5879",16940925,2017-06-14,2017-07-14
"5880",16949782,2017-06-15,2017-07-15
"5881",16952263,2017-06-15,2017-07-15
"5882",16953720,2017-06-16,2017-07-16
"5883",16954072,2017-06-16,2017-07-16
"5884",16957752,2017-06-16,2017-07-16
"5885",16958309,2017-06-16,2017-07-16
"5886",16964896,2017-06-17,2017-07-17
"5887",16964513,2017-06-17,2017-07-17
"5888",16971279,2017-06-17,2017-07-17
"5889",16972604,2017-06-17,2017-07-17
"5890",16973626,2017-06-18,2017-07-18
"5891",16979856,2017-06-18,2017-07-18
"5892",16991841,2017-06-19,2017-07-19
"5893",17000401,2017-06-20,2017-07-20
"5894",17000935,2017-06-20,2017-07-20
"5895",17004732,2017-06-21,2017-06-28
"5896",17005179,2017-06-21,2017-06-28
"5897",17008401,2017-06-21,2017-06-28
"5898",15873959,2017-03-06,2017-03-13
"5899",15874773,2017-03-06,2017-03-13
"5900",15875086,2017-03-06,2017-03-13
"5901",15879154,2017-03-06,2017-03-13
"5902",15879907,2017-03-06,2017-04-05
"5903",15880690,2017-03-06,2017-03-13
"5904",15893023,2017-03-07,2017-03-14
"5905",15895637,2017-03-07,2017-03-14
"5906",15898614,2017-03-08,2017-03-15
"5907",15905205,2017-03-08,2017-03-15
"5908",15914323,2017-03-09,2017-03-16
"5909",15918600,2017-03-10,2017-03-17
"5910",15674435,2017-03-10,2017-03-17
"5911",15925556,2017-03-11,2017-03-18
"5912",15954359,2017-03-13,2017-03-20
"5913",15959592,2017-03-13,2017-03-20
"5914",15979852,2017-03-15,2017-03-22
"5915",15985932,2017-03-15,2017-03-22
"5916",15876938,2017-03-16,2017-03-23
"5917",15996219,2017-03-16,2017-03-23
"5918",16014668,2017-03-18,2017-03-25
"5919",16020963,2017-03-19,2017-03-26
"5920",9697231,2017-03-19,2017-03-26
"5921",16036034,2017-03-20,2017-03-27
"5922",16043877,2017-03-21,2017-03-28
"5923",16054707,2017-03-22,2017-03-29
"5924",16056780,2017-03-22,2017-03-29
"5925",16064885,2017-03-23,2017-03-30
"5926",16078562,2017-03-24,2017-03-31
"5927",16088141,2017-03-25,2017-04-01
"5928",16097879,2017-03-26,2017-04-25
"5929",16118322,2017-03-28,2017-04-04
"5930",16118710,2017-03-28,2017-04-04
"5931",16130413,2017-03-29,2017-04-05
"5932",16149720,2017-03-31,2017-04-07
"5933",16149727,2017-03-31,2017-04-07
"5934",16152639,2017-03-31,2017-04-07
"5935",16162934,2017-04-01,2017-04-08
"5936",16166715,2017-04-01,2017-04-08
"5937",16171439,2017-04-02,2017-04-09
"5938",16174785,2017-04-02,2017-04-09
"5939",16188988,2017-04-03,2017-06-02
"5940",16190200,2017-04-03,2017-04-10
"5941",16190347,2017-04-03,2017-04-10
"5942",16194494,2017-04-04,2017-04-11
"5943",16950104,2017-06-23,2017-06-30
"5944",17027619,2017-06-24,2017-07-01
"5945",17044372,2017-06-26,2017-07-03
"5946",17044734,2017-06-26,2017-07-03
"5947",17047421,2017-06-26,2017-07-03
"5948",17067467,2017-06-29,2017-07-06
"5949",17077584,2017-07-01,2017-07-08
"5950",17085192,2017-07-02,2017-08-01
"5951",17085356,2017-07-02,2017-08-01
"5952",17090042,2017-07-02,2017-07-09
"5953",17105293,2017-07-04,2017-07-11
"5954",17113194,2017-07-05,2017-07-12
"5955",17113212,2017-07-05,2017-07-12
"5956",17113218,2017-07-05,2017-07-12
"5957",17114281,2017-07-06,2017-07-13
"5958",17121226,2017-07-07,2017-07-14
"5959",17127576,2017-07-08,2017-07-15
"5960",17132300,2017-07-08,2017-07-15
"5961",16891461,2017-07-09,2017-07-16
"5962",17136569,2017-07-09,2017-07-16
"5963",17141902,2017-07-10,2017-07-17
"5964",17148068,2017-07-10,2017-07-17
"5965",17161607,2017-07-13,2017-08-12
"5966",15505902,2017-02-06,2017-02-13
"5967",15506142,2017-02-06,2017-02-13
"5968",15519997,2017-02-08,2017-02-15
"5969",15519994,2017-02-08,2017-02-15
"5970",15527430,2017-02-08,2017-02-15
"5971",15531651,2017-02-09,2017-02-16
"5972",15567444,2017-02-12,2017-02-19
"5973",15583602,2017-02-13,2017-02-20
"5974",15584467,2017-02-13,2017-02-20
"5975",15597234,2017-02-14,2017-02-21
"5976",15604771,2017-02-14,2017-02-21
"5977",15609000,2017-02-15,2017-02-22
"5978",15599531,2017-02-16,2017-02-23
"5979",15621639,2017-02-16,2017-02-23
"5980",15650673,2017-02-18,2017-02-25
"5981",15649701,2017-02-19,2017-02-26
"5982",15669438,2017-02-19,2017-02-26
"5983",15674496,2017-02-19,2017-02-26
"5984",15679787,2017-02-19,2017-02-26
"5985",15683888,2017-02-20,2017-02-27
"5986",15685262,2017-02-20,2017-03-22
"5987",15685779,2017-02-20,2017-02-27
"5988",15704481,2017-02-20,2017-02-27
"5989",15724036,2017-02-22,2017-03-01
"5990",15740042,2017-02-23,2017-03-02
"5991",15748769,2017-02-24,2017-03-03
"5992",15777629,2017-02-26,2017-03-05
"5993",15783123,2017-02-26,2017-03-05
"5994",15790777,2017-02-27,2017-03-06
"5995",15800326,2017-02-28,2017-03-07
"5996",15812716,2017-03-01,2017-03-08
"5997",15699090,2017-03-01,2017-03-08
"5998",15816670,2017-03-01,2017-03-08
"5999",15842783,2017-03-03,2017-03-10
"6000",15844372,2017-03-04,2017-03-11
"6001",15853661,2017-03-04,2017-04-03
"6002",15870696,2017-03-06,2017-03-13
"6003",16208246,2017-04-05,2017-04-12
"6004",16256907,2017-04-10,2017-04-17
"6005",16264474,2017-04-11,2017-04-18
"6006",16264765,2017-04-11,2017-04-18
"6007",16274125,2017-04-12,2017-04-19
"6008",16280757,2017-04-13,2017-04-20
"6009",16296436,2017-04-15,2017-04-22
"6010",16296388,2017-04-15,2017-04-22
"6011",16310606,2017-04-16,2017-04-23
"6012",16320774,2017-04-18,2017-04-25
"6013",16323908,2017-04-18,2017-04-25
"6014",16326165,2017-04-18,2017-04-25
"6015",16334485,2017-04-19,2017-04-26
"6016",16335586,2017-04-20,2017-04-27
"6017",16338110,2017-04-20,2017-04-27
"6018",16340310,2017-04-20,2017-04-27
"6019",17371138,2017-08-07,2017-08-14
"6020",17372345,2017-08-07,2017-08-14
"6021",17380313,2017-08-08,2017-08-15
"6022",17383076,2017-08-08,2017-08-15
"6023",17387071,2017-08-08,2017-08-15
"6024",14547949,2017-08-09,2017-08-16
"6025",17399583,2017-08-10,2017-08-17
"6026",17403829,2017-08-11,2017-08-18
"6027",17409717,2017-08-11,2017-08-18
"6028",17413871,2017-08-12,2017-08-19
"6029",17419510,2017-08-13,2017-08-20
"6030",17428429,2017-08-13,2017-08-20
"6031",17433261,2017-08-14,2017-08-21
"6032",17439602,2017-08-15,2017-08-22
"6033",17449398,2017-08-16,2017-08-23
"6034",17478729,2017-08-20,2017-09-19
"6035",17479111,2017-08-20,2017-08-27
"6036",17481297,2017-08-20,2017-08-27
"6037",17486975,2017-08-20,2017-08-27
"6038",17490101,2017-08-21,2017-08-28
"6039",17504532,2017-08-22,2017-08-29
"6040",17506846,2017-08-22,2017-08-29
"6041",17514235,2017-08-23,2017-08-30
"6042",17520613,2017-08-24,2017-08-31
"6043",17522053,2017-08-24,2017-08-31
"6044",17523921,2017-08-24,2017-08-31
"6045",17527830,2017-08-25,2017-09-01
"6046",17528781,2017-08-25,2017-09-01
"6047",15811986,2017-08-25,2017-09-01
"6048",17533626,2017-08-25,2017-09-01
"6049",17539535,2017-08-26,2017-09-02
"6050",17542415,2017-08-26,2017-09-02
"6051",17550196,2017-08-26,2017-09-02
"6052",17557144,2017-08-26,2017-09-02
"6053",17555946,2017-08-26,2017-09-25
"6054",17558372,2017-08-26,2017-09-25
"6055",17558744,2017-08-26,2017-09-02
"6056",17560134,2017-08-26,2017-09-25
"6057",17566930,2017-08-26,2017-09-02
"6058",17568857,2017-08-26,2017-09-25
"6059",17568992,2017-08-26,2017-09-02
"6060",17571424,2017-08-26,2017-09-02
"6061",17578459,2017-08-27,2017-09-03
"6062",17579146,2017-08-27,2017-09-03
"6063",17580581,2017-08-27,2017-09-03
"6064",17583033,2017-08-27,2017-09-03
"6065",17583493,2017-08-27,2017-09-03
"6066",17584205,2017-08-27,2017-09-03
"6067",17586398,2017-08-27,2017-09-03
"6068",17592472,2017-08-27,2017-09-03
"6069",17594794,2017-08-27,2017-09-03
"6070",17595773,2017-08-27,2017-09-03
"6071",17598320,2017-08-27,2017-09-03
"6072",17598920,2017-08-27,2017-09-26
"6073",17600194,2017-08-27,2017-09-03
"6074",17605704,2017-08-27,2017-09-03
"6075",17606339,2017-08-27,2017-09-03
"6076",17605684,2017-08-27,2017-09-03
"6077",17607629,2017-08-27,2017-09-03
"6078",17609859,2017-08-27,2017-09-03
"6079",17608814,2017-08-27,2017-09-03
"6080",17608877,2017-08-27,2017-09-03
"6081",17610126,2017-08-27,2017-09-03
"6082",17611487,2017-08-27,2017-09-03
"6083",17613329,2017-08-27,2017-09-03
"6084",17613553,2017-08-27,2017-09-03
"6085",17613846,2017-08-27,2017-09-03
"6086",17614657,2017-08-27,2017-09-03
"6087",17618000,2017-08-27,2017-09-03
"6088",17620205,2017-08-27,2017-09-03
"6089",17623617,2017-08-27,2017-09-26
"6090",17625409,2017-08-27,2017-09-26
"6091",17626773,2017-08-27,2017-09-26
"6092",17627856,2017-08-27,2017-09-26
"6093",17627444,2017-08-27,2017-09-03
"6094",17628548,2017-08-27,2017-09-03
"6095",17633656,2017-08-27,2017-09-03
"6096",17638184,2017-08-27,2017-09-26
"6097",17649640,2017-08-28,2017-09-04
"6098",17176008,2017-07-15,2017-07-22
"6099",17180319,2017-07-15,2017-07-22
"6100",17209284,2017-07-20,2017-07-27
"6101",17231335,2017-07-23,2017-07-30
"6102",17232808,2017-07-23,2017-07-30
"6103",17235546,2017-07-24,2017-07-31
"6104",17236388,2017-07-24,2017-07-31
"6105",17245527,2017-07-25,2017-08-01
"6106",17246970,2017-07-25,2017-08-01
"6107",17253663,2017-07-26,2017-08-25
"6108",16358949,2017-04-22,2017-04-29
"6109",16361901,2017-04-23,2017-04-30
"6110",16363495,2017-04-23,2017-04-30
"6111",16364359,2017-04-23,2017-04-30
"6112",16364724,2017-04-23,2017-04-30
"6113",16372309,2017-04-23,2017-04-30
"6114",14111156,2017-07-27,2017-08-03
"6115",17266699,2017-07-29,2017-08-05
"6116",17267869,2017-07-29,2017-08-05
"6117",17275915,2017-07-29,2017-08-05
"6118",17276458,2017-07-29,2017-08-05
"6119",17276827,2017-07-29,2017-08-05
"6120",17277361,2017-07-29,2017-08-05
"6121",17277694,2017-07-29,2017-08-05
"6122",17277820,2017-07-29,2017-08-05
"6123",17277867,2017-07-29,2017-08-05
"6124",17277978,2017-07-29,2017-08-05
"6125",17278098,2017-07-29,2017-08-05
"6126",17279368,2017-07-29,2017-08-05
"6127",17280466,2017-07-29,2017-08-05
"6128",17282980,2017-07-30,2017-08-06
"6129",17284163,2017-07-30,2017-08-06
"6130",17286213,2017-07-30,2017-08-06
"6131",17286449,2017-07-30,2017-08-06
"6132",17289354,2017-07-30,2017-08-06
"6133",17291370,2017-07-30,2017-08-06
"6134",17291805,2017-07-30,2017-08-06
"6135",17292996,2017-07-30,2017-08-06
"6136",17297472,2017-07-30,2017-08-06
"6137",17301656,2017-07-30,2017-08-06
"6138",17310961,2017-07-31,2017-08-07
"6139",17313699,2017-07-31,2017-08-07
"6140",17314137,2017-07-31,2017-08-07
"6141",17324686,2017-08-02,2017-08-09
"6142",17329334,2017-08-02,2017-08-09
"6143",17344190,2017-08-05,2017-08-12
"6144",17345097,2017-08-05,2017-08-12
"6145",17345687,2017-08-05,2017-08-12
"6146",17347465,2017-08-05,2017-08-12
"6147",17360154,2017-08-06,2017-08-13
"6148",17652908,2017-08-28,2017-09-04
"6149",17661009,2017-08-29,2017-09-05
"6150",17662537,2017-08-29,2017-09-05
"6151",17677381,2017-08-31,2017-09-07
"6152",17687835,2017-09-02,2017-09-09
"6153",14288615,2017-09-03,2017-09-10
"6154",17702675,2017-09-03,2017-09-10
"6155",17705457,2017-09-03,2017-09-10
"6156",17707163,2017-09-04,2017-09-11
"6157",17711122,2017-09-04,2017-09-11
"6158",17715112,2017-09-04,2017-09-11
"6159",17739613,2017-09-07,2017-09-14
"6160",17742911,2017-09-08,2017-09-15
"6161",17745421,2017-09-09,2017-09-16
"6162",17748093,2017-09-09,2017-09-16
"6163",17756593,2017-09-10,2017-09-17
"6164",17764204,2017-09-11,2017-09-18
"6165",17762715,2017-09-12,2017-09-19
"6166",17782947,2017-09-14,2017-09-21
"6167",17784792,2017-09-14,2017-09-21
"6168",17787061,2017-09-14,2017-09-21
"6169",17794042,2017-09-16,2017-09-23
"6170",17804328,2017-09-17,2017-10-17
"6171",17806771,2017-09-17,2017-09-24
"6172",17816591,2017-09-18,2017-09-25
"6173",15262681,2017-01-20,2017-01-27
"6174",15264918,2017-01-20,2017-02-19
"6175",15271919,2017-01-21,2017-01-28
"6176",15280458,2017-01-21,2017-01-28
"6177",15284979,2017-01-21,2017-01-28
"6178",15286159,2017-01-21,2017-01-28
"6179",15288244,2017-01-21,2017-01-28
"6180",15291233,2017-01-22,2017-01-29
"6181",15318887,2017-01-23,2017-01-30
"6182",15320501,2017-01-23,2017-01-30
"6183",15321842,2017-01-23,2017-01-30
"6184",15331219,2017-01-24,2017-01-31
"6185",15332980,2017-01-24,2017-01-31
"6186",15338859,2017-01-24,2017-01-31
"6187",15249446,2017-01-25,2017-02-01
"6188",15357220,2017-01-26,2017-02-02
"6189",15360704,2017-01-26,2017-02-02
"6190",15367307,2017-01-27,2017-02-03
"6191",15392709,2017-01-29,2017-02-05
"6192",15393587,2017-01-29,2017-02-05
"6193",15396766,2017-01-29,2017-02-05
"6194",15401027,2017-01-29,2017-02-05
"6195",15407466,2017-01-29,2017-02-05
"6196",15411613,2017-01-30,2017-02-06
"6197",15412395,2017-01-30,2017-02-06
"6198",15421768,2017-01-30,2017-02-06
"6199",15423628,2017-01-30,2017-02-06
"6200",15425111,2017-01-31,2017-02-07
"6201",15428012,2017-01-31,2017-02-07
"6202",15429372,2017-01-31,2017-02-07
"6203",15434080,2017-01-31,2017-03-02
"6204",15432817,2017-01-31,2017-02-07
"6205",15436581,2017-01-31,2017-02-07
"6206",15439380,2017-02-01,2017-02-08
"6207",15440894,2017-02-01,2017-02-08
"6208",15445938,2017-02-01,2017-02-08
"6209",15450433,2017-02-02,2017-02-09
"6210",15479457,2017-02-04,2017-02-11
"6211",15502046,2017-02-06,2017-02-13
"6212",15511611,2017-02-07,2017-02-14
"6213",15517200,2017-02-07,2017-02-14
"6214",15532741,2017-02-09,2017-02-16
"6215",15534083,2017-02-09,2017-02-16
"6216",10974158,2017-02-09,2017-02-16
"6217",16856328,2017-06-05,2017-07-05
"6218",16865196,2017-06-06,2017-07-06
"6219",16870880,2017-06-06,2017-07-06
"6220",16872607,2017-06-07,2017-07-07
"6221",16873671,2017-06-07,2017-07-07
"6222",16877456,2017-06-07,2017-07-07
"6223",16879413,2017-06-07,2017-07-07
"6224",16906048,2017-06-11,2017-07-11
"6225",14249999,2017-06-11,2017-07-11
"6226",16912339,2017-06-11,2017-07-11
"6227",16918048,2017-06-12,2017-07-12
"6228",16918499,2017-06-12,2017-07-12
"6229",16919276,2017-06-12,2017-07-12
"6230",16925964,2017-06-13,2017-07-13
"6231",16928437,2017-06-13,2017-07-13
"6232",16934816,2017-06-13,2017-07-13
"6233",16871620,2017-06-14,2017-07-14
"6234",16945397,2017-06-15,2017-07-15
"6235",16952835,2017-06-15,2017-07-15
"6236",16953971,2017-06-16,2017-07-16
"6237",16962679,2017-06-17,2017-07-17
"6238",16962760,2017-06-17,2017-07-17
"6239",16968452,2017-06-17,2017-07-17
"6240",16974096,2017-06-18,2017-07-18
"6241",16958790,2017-06-18,2017-07-18
"6242",16975642,2017-06-18,2017-07-18
"6243",16981043,2017-06-18,2017-07-18
"6244",16984096,2017-06-18,2017-07-18
"6245",17003461,2017-06-20,2017-06-27
"6246",17003625,2017-06-20,2017-06-27
"6247",17004753,2017-06-21,2017-06-28
"6248",17023140,2017-06-23,2017-06-30
"6249",17033383,2017-06-25,2017-07-25
"6250",17038574,2017-06-25,2017-07-02
"6251",17039413,2017-06-25,2017-07-02
"6252",17040456,2017-06-25,2017-07-02
"6253",17043617,2017-06-26,2017-07-03
"6254",17045024,2017-06-26,2017-07-03
"6255",17045396,2017-06-26,2017-07-03
"6256",17052638,2017-06-27,2017-07-04
"6257",17056993,2017-06-27,2017-07-04
"6258",17069402,2017-06-29,2017-07-06
"6259",17097583,2017-07-03,2017-07-10
"6260",17099307,2017-07-03,2017-07-10
"6261",17100747,2017-07-04,2017-07-11
"6262",17103385,2017-07-04,2017-07-11
"6263",17121488,2017-07-07,2017-07-14
"6264",17122406,2017-07-07,2017-07-14
"6265",17127323,2017-07-08,2017-07-15
"6266",17140870,2017-07-09,2017-07-16
"6267",17142981,2017-07-10,2017-07-17
"6268",17143751,2017-07-10,2017-07-17
"6269",17143871,2017-07-10,2017-07-17
"6270",17148351,2017-07-10,2017-07-17
"6271",17150282,2017-07-11,2017-07-18
"6272",17161566,2017-07-13,2017-08-12
"6273",17170126,2017-07-14,2017-07-21
"6274",17183576,2017-07-16,2017-07-23
"6275",17192053,2017-07-17,2017-07-24
"6276",17200561,2017-07-18,2017-08-17
"6277",17207841,2017-07-19,2017-08-18
"6278",17207923,2017-07-19,2017-08-18
"6279",16485266,2017-05-06,2017-05-13
"6280",16491990,2017-05-07,2017-05-14
"6281",16497764,2017-05-07,2017-05-14
"6282",16502071,2017-05-08,2017-05-15
"6283",16198242,2017-05-08,2017-05-15
"6284",16507843,2017-05-08,2017-05-15
"6285",16509540,2017-05-08,2017-05-15
"6286",16519744,2017-05-10,2017-05-17
"6287",16327151,2017-05-11,2017-05-18
"6288",16538294,2017-05-12,2017-05-19
"6289",16540949,2017-05-13,2017-05-20
"6290",16561519,2017-05-15,2017-05-22
"6291",16568966,2017-05-16,2017-05-23
"6292",16571291,2017-05-16,2017-05-23
"6293",16572451,2017-05-16,2017-05-23
"6294",16577628,2017-05-17,2017-05-24
"6295",16586438,2017-05-18,2017-06-17
"6296",16591513,2017-05-18,2017-06-17
"6297",16594752,2017-05-19,2017-06-18
"6298",16596240,2017-05-19,2017-06-18
"6299",16605747,2017-05-20,2017-06-19
"6300",16613705,2017-05-20,2017-06-19
"6301",16614193,2017-05-20,2017-06-19
"6302",16614461,2017-05-20,2017-06-19
"6303",16615298,2017-05-20,2017-06-19
"6304",16615904,2017-05-20,2017-06-19
"6305",16616362,2017-05-20,2017-06-19
"6306",16616470,2017-05-20,2017-06-19
"6307",16616546,2017-05-20,2017-06-19
"6308",16618432,2017-05-20,2017-06-19
"6309",16618734,2017-05-20,2017-06-19
"6310",16620170,2017-05-21,2017-06-20
"6311",16620808,2017-05-21,2017-06-20
"6312",16621523,2017-05-21,2017-06-20
"6313",16622090,2017-05-21,2017-06-20
"6314",16622223,2017-05-21,2017-06-20
"6315",16622938,2017-05-21,2017-06-20
"6316",16624275,2017-05-21,2017-06-20
"6317",16629143,2017-05-21,2017-06-20
"6318",16630982,2017-05-21,2017-06-20
"6319",16633544,2017-05-21,2017-06-20
"6320",16634033,2017-05-21,2017-06-20
"6321",16634839,2017-05-21,2017-06-20
"6322",16611960,2017-05-21,2017-06-20
"6323",16639763,2017-05-21,2017-06-20
"6324",16645970,2017-05-21,2017-06-20
"6325",16647043,2017-05-21,2017-06-20
"6326",16648256,2017-05-21,2017-06-20
"6327",16652789,2017-05-22,2017-06-21
"6328",16653874,2017-05-22,2017-06-21
"6329",16654621,2017-05-22,2017-06-21
"6330",16654925,2017-05-22,2017-06-21
"6331",16655070,2017-05-22,2017-06-21
"6332",16656570,2017-05-22,2017-06-21
"6333",16660357,2017-05-22,2017-06-21
"6334",16663070,2017-05-22,2017-06-21
"6335",16663752,2017-05-22,2017-06-21
"6336",16665354,2017-05-22,2017-06-21
"6337",16666642,2017-05-22,2017-06-21
"6338",16668354,2017-05-22,2017-06-21
"6339",16671195,2017-05-22,2017-06-21
"6340",14590997,2017-05-22,2017-06-21
"6341",16675615,2017-05-22,2017-06-21
"6342",16676117,2017-05-22,2017-06-21
"6343",16675858,2017-05-22,2017-06-21
"6344",16676734,2017-05-22,2017-06-21
"6345",16676822,2017-05-22,2017-06-21
"6346",16688384,2017-05-22,2017-06-21
"6347",16688295,2017-05-22,2017-06-21
"6348",16688956,2017-05-22,2017-06-21
"6349",16689098,2017-05-22,2017-06-21
"6350",16691908,2017-05-22,2017-06-21
"6351",16691197,2017-05-23,2017-06-22
"6352",16694716,2017-05-23,2017-06-22
"6353",16696170,2017-05-23,2017-06-22
"6354",16685317,2017-05-23,2017-06-22
"6355",16698421,2017-05-23,2017-06-22
"6356",16700986,2017-05-23,2017-06-22
"6357",16701474,2017-05-23,2017-06-22
"6358",16689690,2017-05-23,2017-06-22
"6359",16706866,2017-05-23,2017-06-22
"6360",16709232,2017-05-23,2017-06-22
"6361",16711672,2017-05-24,2017-06-23
"6362",16713293,2017-05-24,2017-06-23
"6363",16713614,2017-05-24,2017-06-23
"6364",16713806,2017-05-24,2017-06-23
"6365",16714932,2017-05-24,2017-06-23
"6366",16717056,2017-05-24,2017-06-23
"6367",16720198,2017-05-24,2017-06-23
